Genus Name	Species Name	Synonym	Family	Order	Class	Common Name	Species Code	Growth Form	Percent Leaf Type	Leaf Type	Growth Rate	Longevity	Height at Maturity (feet)
Ficus	religiosa		Moraceae	Urticales	Hamamelidae	Peepul tree	FIRE3	Tree	Hardwood	Deciduous	Fast		63
Ficus	retusa ssp nitida		Moraceae	Urticales	Hamamelidae	Indian laurel fig	FIRE4	Tree	Hardwood	Evergreen			
Ficus	rubiginosa		Moraceae	Urticales	Hamamelidae	Rustyleaf fig	FIRU	Tree	Hardwood	Evergreen	Moderate	Long	50
Ficus	rumphii		Moraceae	Urticales	Hamamelidae	Mock bodh tree	FIRU1	Tree	Hardwood	Evergreen			
Ficus	saffordii		Moraceae	Urticales	Hamamelidae	chinese banyan	FISA	Tree	Hardwood	Evergreen			
Ficus	scobina		Moraceae	Urticales	Hamamelidae	Sandpaper figs	FISC1	Tree	Hardwood	Evergreen	Fast	Long	8
Ficus	septica		Moraceae	Urticales	Hamamelidae	Hauli tree	FISE	Tree	Hardwood	Evergreen	Moderate	Moderate	
Ficus	stahlii		Moraceae	Urticales	Hamamelidae	Jaguey	FIST	Shrub or small tree	Hardwood	Evergreen	Fast		71
Ficus	subpisocarpa		Moraceae	Urticales	Hamamelidae	Japanese superb fig	FISU2	Tree	Hardwood	Deciduous			
Ficus	superba		Moraceae	Urticales	Hamamelidae	Sea figs	FISU1	Tree	Hardwood	Semi-Evergreen	Moderate	Long	35
Ficus	superba v. henneana		Moraceae	Urticales	Hamamelidae	Cedar fig	FISU	Tree	Hardwood	Deciduous	Moderate	Long	116
Ficus	sur	Ficus capensis	Moraceae	Urticales	Hamamelidae	Cape fig	FIFI	Tree	Hardwood	Deciduous		Long	45
Ficus	sycomorus		Moraceae	Urticales	Hamamelidae	sycamore fig	FISY2	Tree	Hardwood	Evergreen			65
Ficus	thonningii	Ficus retusa	Moraceae	Urticales	Hamamelidae	Strangler fig	FIMI	Shrub	Hardwood	Evergreen	Fast		71
Ficus	tinctoria		Moraceae	Urticales	Hamamelidae	dye fig	FITI2	Tree	Hardwood	Evergreen			
Ficus	tomentella		Moraceae	Urticales	Hamamelidae	figueira-roxa	GITO	Tree	Hardwood	Evergreen			
Ficus	trigonata	Ficus crassinervia	Moraceae	Urticales	Hamamelidae	Jaguey blanco	FITR	Shrub or small tree	Hardwood	Evergreen	Fast		71
Ficus	variegata		Moraceae	Urticales	Hamamelidae	Red stem-fig	FIVA	Tree	Hardwood	Evergreen	Moderate	Moderate	33
Ficus	vasta		Moraceae	Urticales	Hamamelidae	Fig tree	FIVA1	Tree	Hardwood	Evergreen	Moderate	Long	165
Ficus	virens		Moraceae	Urticales	Hamamelidae	White Fig	FIVI	Tree	Hardwood	Evergreen	Moderate	Long	99
Ficus	watkinsiana		Moraceae	Urticales	Hamamelidae	Watkins fig	FIWA	Tree	Hardwood	Evergreen			
Filicium	decipiens		Sapindaceae	Sapindales	Rosidae	Fern tree	FIDE6	Tree	Hardwood	Evergreen			
Firmiana	simplex	"Firmiana platanifolia, Sterculia platanifolia, Firmiana platanifolia"	Sterculiaceae	Malvales	Dilleniidae	Chinese parasoltree	FISI	Tree	Hardwood	Deciduous	Fast	Moderate	38
Fitchia	speciosa		Asteraceae	Asterales	Asteridae	Burrdaisytree	FISP3	Tree	Hardwood	Deciduous			21
Fitzroya	cupressoides		Cupressaceae	Pinales	Pinopsida	Patagonian Cypress	FICU	Tree	Picea	Evergreen	Moderate	Long	45
Flacourtia	indica	Flacourtia ramontchi	Flacourtiaceae	Violales	Dilleniidae	Governor's plum	FLIN	Shrub or small tree	Hardwood	Deciduous			32
Flacourtia	inermis		Flacourtiaceae	Violales	Dilleniidae	Batoko plum	FLIN3	Shrub or small tree	Hardwood	Deciduous			
Flacourtia	rukam		Flacourtiaceae	Violales	Dilleniidae	rukam	FLRU2	Tree	Hardwood	Evergreen	Slow		50
Flindersia	australis		Rutaceae	Sapindales	Rosidae	Crows Ash	FLAU	Tree	Hardwood	Evergreen	Moderate	Long	132
Flindersia	bennettiana		Rutaceae	Sapindales	Rosidae	Bennett's Ash	FLBE	Tree	Hardwood	Evergreen	Moderate	Long	40
Flindersia	brayleyana		Rutaceae	Sapindales	Rosidae	Queensland maple	FLBR	Tree	Hardwood	Deciduous			70
Flindersia	maculosa		Rutaceae	Sapindales	Rosidae	Leopard-wood	FLMA	Tree	Hardwood	Evergreen	Moderate	Long	15
Flindersia	schottiana		Rutaceae	Sapindales	Rosidae	Cudgerie	FLSC	Tree	Hardwood	Evergreen	Moderate	Long	50
Flourensia	cernua		Asteraceae	Asterales	Asteridae	American tarwort	FLCE	Shrub	Hardwood	Deciduous			
Floydia	praealta		Proteaceae	Proteales	Rosidae	Floydia	FLPR	Tree	Hardwood	Evergreen	Moderate	Long	30
Flueggea	acidoton	"Flueggea virosa, Securinega acidoton, Conami portoricensis"	Euphorbiaceae	Euphorbiales	Rosidae	Simpleleaf bushweed	FLAC	Shrub or small tree	Hardwood	Deciduous			
Flueggea	neowawraea	"Neowawraea phyllanthoides, Drypetes phyllanthoides"	Euphorbiaceae	Euphorbiales	Rosidae	Mehamehame	FLNE	Tree	Hardwood	Deciduous			98
Fontanesia	phillyreoides		Oleaceae	Scrophulariales	Asteridae	Syrian-privet	FOPH2	Shrub	Hardwood	Deciduous			
Forchhammeria	brevipes		Capparaceae	Capparales	Dilleniidae	Shortstalk forchhammeria	FOBR2	Shrub	Hardwood	Deciduous			
Forchhammeria	polyandra	Excoecaria polyandra	Capparaceae	Capparales	Dilleniidae	Manystamen forchhammeria	FOPO3	Shrub	Hardwood	Deciduous			
Forestiera	acuminata	Forestiera acuminata var. vestita	Oleaceae	Scrophulariales	Asteridae	Swamp privet	FOAC	Shrub	Hardwood	Deciduous	Moderate	Long	20
Forestiera	angustifolia	"Forestiera puberula, Forestiera texana"	Oleaceae	Scrophulariales	Asteridae	Texas swampprivet	FOAN	Shrub or small tree	Hardwood	Deciduous	Moderate		20
Forestiera	eggersiana		Oleaceae	Scrophulariales	Asteridae	Inkbush	FOEG	Shrub or small tree	Hardwood	Deciduous	Moderate		20
Forestiera	godfreyi		Oleaceae	Scrophulariales	Asteridae	Godfrey's swampprivet	FOGO	Shrub	Hardwood	Deciduous	Moderate		20
Forestiera	ligustrina	Forestiera autumnalis	Oleaceae	Scrophulariales	Asteridae	Upland swampprivet	FOLI	Shrub	Hardwood	Deciduous	Moderate		20
Forestiera	pubescens		Oleaceae	Scrophulariales	Asteridae	Stretchberry	FOPU2	Shrub	Hardwood	Deciduous	Moderate		20
Forestiera	reticulata		Oleaceae	Scrophulariales	Asteridae	Netleaf swampprivet	FORE	Shrub	Hardwood	Deciduous	Moderate		20
Forestiera	rhamnifolia		Oleaceae	Scrophulariales	Asteridae	Caca ravet	FORH	Shrub or small tree	Hardwood	Deciduous	Moderate		20
Forestiera	segregata		Oleaceae	Scrophulariales	Asteridae	Florida swampprivet	FOSE	Shrub or small tree	Hardwood	Deciduous	Moderate	Moderate	13
Forestiera	shrevei	"Forestiera phillyreoides, Forestiera phillyreoides"	Oleaceae	Scrophulariales	Asteridae	Desert olive	FOSH	Shrub or small tree	Hardwood	Deciduous	Moderate		20
Forsythia	x intermedia		Oleaceae	Scrophulariales	Asteridae	Showy forsythia	FOIN3	Shrub	Hardwood	Deciduous	Fast		10
Forsythia	ovata		Oleaceae	Scrophulariales	Asteridae	Early forsythia	FOOV80	Shrub	Hardwood	Deciduous			6
Forsythia	suspensa		Oleaceae	Scrophulariales	Asteridae	Weeping forsythia	FOSU	Shrub	Hardwood	Deciduous			10
Forsythia	viridissima		Oleaceae	Scrophulariales	Asteridae	Greenstem forsythia	FOVI	Shrub	Hardwood	Deciduous			10
Forsythia	viridissima koreana	Forsythia koreana	Oleaceae	Scrophulariales	Asteridae	Forsythia viridi. Koreana	FOVIKO	Shrub	Hardwood	Deciduous			
Fortunella	japonica		Rutaceae	Sapindales	Rosidae	Round kumquat	FOJA	Shrub	Hardwood	Evergreen	Moderate		20
Fortunella	margarita		Rutaceae	Sapindales	Rosidae	Oval kumquat	FOMA2	Shrub or small tree	Hardwood	Evergreen	Moderate		13
Fothergilla	gardenii	Fothergilla parvifolia	Hamamelidaceae	Hamamelidales	Hamamelidae	Dwarf witchalder	FOGA	Shrub	Hardwood	Deciduous	Slow		3
Fothergilla	major		Hamamelidaceae	Hamamelidales	Hamamelidae	Mountain witchalder	FOMA	Shrub	Hardwood	Deciduous	Slow		10
Fouquieria	formosa		Fouquieriaceae	Solanales	Asteridae	Fouquieria formosa	FOFO	Shrub or small tree	Hardwood	Deciduous			8
Fouquieria	splendens		Fouquieriaceae	Solanales	Asteridae	Ocotillo	FOSP2	Shrub	Hardwood	Deciduous	Moderate		20
Frangula	alnus	"Rhamnus frangula, Rhamnus frangula var. angustifolia"	Rhamnaceae	Rhamnales	Rosidae	Glossy buckthorn	RHFR	Shrub	Hardwood	Deciduous			15
Frangula	betulifolia		Rhamnaceae	Rhamnales	Rosidae	Beechleaf frangula	FRBE2	Shrub or small tree	Hardwood	Deciduous			
Frangula	x blumeri	Rhamnus blumeri	Rhamnaceae	Rhamnales	Rosidae	Blumer buckthorn	FRBL	Shrub or small tree	Hardwood	Deciduous			
Frangula	californica		Rhamnaceae	Rhamnales	Rosidae	California buckthorn	FRCA12	Shrub or small tree	Hardwood	Evergreen			16
Frangula	caroliniana	"Rhamnus caroliniana, Rhamnus caroliniana var. mollis"	Rhamnaceae	Rhamnales	Rosidae	Carolina buckthorn	RHCA2	Shrub	Hardwood	Deciduous			
Frangula	purshiana	Rhamnus purshiana	Rhamnaceae	Rhamnales	Rosidae	Cascara buckthorn	RHPU	Shrub	Hardwood	Deciduous			
Frangula	rubra		Rhamnaceae	Rhamnales	Rosidae	Red buckthorn	FRRU	Shrub	Hardwood	Deciduous			
Frangula	sphaerosperma		Rhamnaceae	Rhamnales	Rosidae	West indian buckthorn	FRSP2	Shrub or small tree	Hardwood	Deciduous			
Franklinia	alatamaha	"Gordonia alatamaha, Gordonia pubescens"	Theaceae	Theales	Dilleniidae	Franklin tree	FRAL	Shrub or small tree	Hardwood	Deciduous	Moderate	Moderate	30
Fraxinus	americana	"Fraxinus americana var. microcarpa, Fraxinus americana var. biltmoreana, Fraxinus americana var. crassifolia, Fraxinus americana var. curtissii, Fraxinus biltmoreana, Fraxinus americana var. juglandifolia"	Oleaceae	Scrophulariales	Asteridae	White ash	FRAM	Tree	Hardwood	Deciduous	Moderate	Moderate	90
Fraxinus	americana Autumn Applause		Oleaceae	Scrophulariales	Asteridae	Autumn applause ash	FRAMAA	Tree	Hardwood	Deciduous			40
Fraxinus	americana 'Autumn Purple'		Oleaceae	Scrophulariales	Asteridae	Autumn purple ash	FRAMAP	Tree	Hardwood	Deciduous			40
Fraxinus	americana 'Champaign County'		Oleaceae	Scrophulariales	Asteridae	Champaign county ash	FRAMCC	Tree	Hardwood	Deciduous			45
Fraxinus	americana 'Rosehill'		Oleaceae	Scrophulariales	Asteridae	Rosehill ash	FRAMRH	Tree	Hardwood	Deciduous			42
Fraxinus	angustifolia		Oleaceae	Scrophulariales	Asteridae	Narrow-leafed ash	FRAN2	Tree	Hardwood	Deciduous	Moderate	Moderate	60
Fraxinus	angustifolia 'Raywood'	Fraxinus oxycarpa 'Raywood'	Oleaceae	Scrophulariales	Asteridae	Raywood ash	FRANRW	Tree	Hardwood	Deciduous			
Fraxinus	angustifolia ssp. angustifolia	Fraxinus angustifolia angustifolia	Oleaceae	Scrophulariales	Asteridae	Desert ash	FRAN2AN	Tree	Hardwood	Deciduous	Moderate	Long	50
Fraxinus	anomala		Oleaceae	Scrophulariales	Asteridae	Singleleaf ash	FRAN	Shrub	Hardwood	Deciduous	Fast		83
Fraxinus	berlandieriana		Oleaceae	Scrophulariales	Asteridae	Arizona ash	FRBE	Tree	Hardwood	Deciduous	Fast		83
Fraxinus	caroliniana	"Fraxinus caroliniana var. oblanceolata, Fraxinus pauciflora, Fraxinus caroliniana var. cubensis"	Oleaceae	Scrophulariales	Asteridae	Carolina ash	FRCA	Tree	Hardwood	Deciduous	Moderate	Moderate	39
Fraxinus	chinensis		Oleaceae	Scrophulariales	Asteridae	Chinese ash	FRCH	Tree	Hardwood	Deciduous	Fast		83
Fraxinus	cuspidata	Fraxinus cuspidata var. macropetala	Oleaceae	Scrophulariales	Asteridae	Fragrant ash	FRCU	Shrub	Hardwood	Deciduous	Fast		83
Fraxinus	dipetala	"Fraxinus jonesii, Fraxinus dipetala var. trifoliolata, Fraxinus trifoliolata"	Oleaceae	Scrophulariales	Asteridae	California ash	FRDI2	Shrub or small tree	Hardwood	Deciduous	Fast		83
Fraxinus	excelsior		Oleaceae	Scrophulariales	Asteridae	European ash	FREX	Tree	Hardwood	Deciduous	Fast	Moderate	63
Fraxinus	excelsior 'Aurea'		Oleaceae	Scrophulariales	Asteridae	Golden ash	FREXAU	Tree	Hardwood	Deciduous	Moderate	Long	33
Fraxinus	excelsior 'Hessei'		Oleaceae	Scrophulariales	Asteridae	Hesse ash	FREXHE	Tree	Hardwood	Deciduous			55
Fraxinus	excelsior 'Kimberly'		Oleaceae	Scrophulariales	Asteridae	Kimberly ash	FREXKI	Tree	Hardwood	Deciduous			
Fraxinus	excelsior 'Pendula'		Oleaceae	Scrophulariales	Asteridae	Common ash	FREX1	Tree	Hardwood	Deciduous			
Fraxinus	gooddingii		Oleaceae	Scrophulariales	Asteridae	Goodding's ash	FRGO	Shrub or small tree	Hardwood	Deciduous	Fast		83
Fraxinus	greggii		Oleaceae	Scrophulariales	Asteridae	Gregg ash	FRGR	Shrub	Hardwood	Deciduous	Fast		83
Fraxinus	griffithii		Oleaceae	Scrophulariales	Asteridae	Evergreen Ash	FRGR1	Tree	Hardwood	Evergreen	Moderate	Moderate	20
Fraxinus	holotricha		Oleaceae	Scrophulariales	Asteridae	Moraine ash	FRHO	Tree	Hardwood	Deciduous	Fast	Moderate	50
Fraxinus	latifolia	"Fraxinus pennsylvanica ssp. oregana, Fraxinus oregona"	Oleaceae	Scrophulariales	Asteridae	Oregon ash	FRLA	Tree	Hardwood	Deciduous	Moderate	Moderate	70
Fraxinus	malacophylla		Oleaceae	Scrophulariales	Asteridae	Malacophylla ash	FRMA6	Tree	Hardwood	Deciduous			
Fraxinus	mandshurica		Oleaceae	Scrophulariales	Asteridae	Manchurian ash	FRMA	Tree	Hardwood	Deciduous			
Fraxinus	mariesii		Oleaceae	Scrophulariales	Asteridae	Maries' ash	FRMA1	Tree	Hardwood	Deciduous			
Fraxinus	nigra		Oleaceae	Scrophulariales	Asteridae	Black ash	FRNI	Tree	Hardwood	Deciduous	Slow	Moderate	65
Fraxinus	ornus		Oleaceae	Scrophulariales	Asteridae	Flowering ash	FROR	Tree	Hardwood	Deciduous	Slow	Moderate	35
Fraxinus	oxycarpa		Oleaceae	Scrophulariales	Asteridae	Caucasian ash	FROX	Tree	Hardwood	Deciduous	Fast		83
Fraxinus	oxycarpa 'Aureafolia'		Oleaceae	Scrophulariales	Asteridae	Golden desert ash	FROXAU	Tree	Hardwood	Deciduous			
Fraxinus	oxycarpa 'Flame'		Oleaceae	Scrophulariales	Asteridae	Flame ash	FROXFL	Tree	Hardwood	Deciduous			40
Fraxinus	papillosa		Oleaceae	Scrophulariales	Asteridae	Chihuahuan ash	FRPA4	Tree	Hardwood	Deciduous	Fast		83
Fraxinus	pennsylvanica	"Fraxinus darlingtonii, Fraxinus pennsylvanica var. integerrima, Fraxinus pennsylvanica var. subintegerrima, Fraxinus smallii, Fraxinus pennsylvanica var. lanceolata, Fraxinus campestris, Fraxinus pennsylvanica var. austinii, Fraxinus lanceolata"	Oleaceae	Scrophulariales	Asteridae	Green ash	FRPE	Tree	Hardwood	Deciduous	Fast	Short	80
Fraxinus	pennsylvanica 'Marshall seedless'		Oleaceae	Scrophulariales	Asteridae	Marshall ash	FRPEMA	Tree	Hardwood	Deciduous			50
Fraxinus	pennsylvanica 'Patmore'		Oleaceae	Scrophulariales	Asteridae	Patmore ash	FRPEPA	Tree	Hardwood	Deciduous			60
Fraxinus	pennsylvanica 'Shrwd Glen'		Oleaceae	Scrophulariales	Asteridae	Sherwood glen green ash	FRPESG	Tree	Hardwood	Deciduous			
Fraxinus	pennsylvanica 'Summit'		Oleaceae	Scrophulariales	Asteridae	Summit ash	FRPESU	Tree	Hardwood	Deciduous			55
Fraxinus	profunda	"Fraxinus michauxii, Fraxinus tomentosa"	Oleaceae	Scrophulariales	Asteridae	Pumpkin ash	FRPR	Tree	Hardwood	Deciduous	Fast	Long	120
Fraxinus	quadrangulata		Oleaceae	Scrophulariales	Asteridae	Blue ash	FRQU	Tree	Hardwood	Deciduous	Moderate	Long	70
Fraxinus	rhynchophylla		Oleaceae	Scrophulariales	Asteridae	Korean ash	FRRH	Tree	Hardwood	Deciduous			
Fraxinus	texensis	"Fraxinus americana ssp. texensis, Fraxinus americana var. texensis"	Oleaceae	Scrophulariales	Asteridae	Texas ash	FRTE	Tree	Hardwood	Deciduous	Slow		38
Fraxinus	uhdei		Oleaceae	Scrophulariales	Asteridae	Shamel ash	FRUH	Tree	Hardwood	Deciduous	Fast	Moderate	43
Fraxinus	velutina	"Fraxinus pennsylvanica ssp. velutina, Fraxinus velutina var. coriacea, Fraxinus velutina var. glabra, Fraxinus velutina var. toumeyi"	Oleaceae	Scrophulariales	Asteridae	Velvet ash	FRVE	Tree	Hardwood	Deciduous	Moderate	Moderate	40
Fraxinus	velutina 'Fan West'		Oleaceae	Scrophulariales	Asteridae	Velvet ash 'Fan West'	FRVEFW	Tree	Hardwood	Deciduous			
Fraxinus	velutina 'Modesto'		Oleaceae	Scrophulariales	Asteridae	Modesto ash	FRVEMO	Tree	Hardwood	Deciduous			
Fremontodendron	californicum	"Fremontia californica ssp. obispoensis, Fremontodendron californicum ssp. obispoense, Fremontia californica, Fremontodendron californicum ssp. crassifolium, Fremontia californica var. diegensis, Fremontia californica var. integra, Fremontia californica var. typica, Fremontia californica var. viridis, Fremontia crassifolia, Fremontia napensis, Fremontia obispoensis, Fremontodendron californicum ssp. napense, Fremontia californica var. napensis, Fremontia californica ssp. crassifolia"	Sterculiaceae	Malvales	Dilleniidae	California flannelbush	FRCA6	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	10
Fremontodendron	decumbens	Fremontodendron californicum ssp. decumbens	Sterculiaceae	Malvales	Dilleniidae	Pine hill flannelbush	FRDE2	Tree	Hardwood	Evergreen	Moderate		24
Fremontodendron	mexicanum	Fremontia mexicana	Sterculiaceae	Malvales	Dilleniidae	Mexican flannelbush	FRME2	Shrub or small tree	Hardwood	Evergreen	Moderate		18
Fuchsia	boliviana		Onagraceae	Myrtales	Rosidae	Bolivian fuchsia	FUBO	Shrub or small tree	Hardwood	Evergreen			11
Fuchsia	hybrid		Onagraceae	Myrtales	Rosidae	Hybrid fuchsia	FUHY2	Shrub	Hardwood	Deciduous			
Fuchsia	magellanica		Onagraceae	Myrtales	Rosidae	Hardy fuchsia	FUMA	Shrub	Hardwood	Deciduous			
Fuchsia	paniculata		Onagraceae	Myrtales	Rosidae	Shrubby fuchsia	FUPA2	Shrub or small tree	Hardwood	Deciduous			15
Funtumia	elastica		Apocynaceae	Gentianales	Asteridae	Silkrubber	FUEL	Shrub or small tree	Hardwood	Evergreen			100
Furcraea	andina		Agavaceae	Liliales	Liliidae	Fique	FUAN	Herb			Moderate	Short	10
Furcraea	selloa		Agavaceae	Liliales	Liliidae	Wild sisal	FUSE	Shrub					
fusiformis	fusiformis	Quercus virginiana var. fusiformis	Quercus/live	Quercus	Fagaceae	Plateau oak	QUFU	Shrub or small tree	Hardwood	Evergreen	Moderate		50
Galium	cliftonsmithii	Galium nuttallii var. cliftonsmithii	Rubiaceae	Rubiales	Asteridae	Santa barbara bedstraw	GACL2	Vine					
Galium	porrigens		Rubiaceae	Rubiales	Asteridae	Graceful bedstraw	GAPO	Vine					
Gallesia	integrifolia		Phytolaccaceae	Caryophyllales	Caryophyllidae	pau-d'alho	GAIN	Tree	Hardwood	Evergreen			
Ganophyllum	falcatum		Sapindaceae	Sapindales	Rosidae	Scaly Ash	GAFA	Tree	Hardwood	Evergreen	Fast	Long	15
Garberia	heterophylla	Garberia fruticosa	Asteraceae	Asterales	Asteridae	Garberia	GAHE4	Shrub	Hardwood	Evergreen			
Garcinia	brasiliensis		Clusiaceae	Theales	Dilleniidae	Garcinia brasiliensis	GABR2	Tree	Hardwood	Evergreen			
Garcinia	dulcis		Clusiaceae	Theales	Dilleniidae	Gourka	GADU3	Tree	Hardwood	Evergreen	Moderate		58
Garcinia	gardneriana		Clusiaceae	Theales	Dilleniidae	achacha	GAGA	Tree	Hardwood	Evergreen			
Garcinia	hessii	Rheedia hessii	Clusiaceae	Theales	Dilleniidae	Lemon saptree	GAHE5	Shrub or small tree	Hardwood	Evergreen	Moderate		58
Garcinia	madruno		Clusiaceae	Theales	Dilleniidae	Charichuelo	GAMA	Tree	Hardwood	Semi-Evergreen	Slow	Long	66
Garcinia	mangostana		Clusiaceae	Theales	Dilleniidae	Mangosteen	GAMA10	Tree	Hardwood	Evergreen	Moderate		58
Garcinia	myrtifolia		Clusiaceae	Theales	Dilleniidae	garcinia	GAMY	Tree	Hardwood	Evergreen			65
Garcinia	oblongifolia		Clusiaceae	Theales	Dilleniidae	Lingnan garcinia	GAOB	Shrub or small tree	Hardwood	Evergreen			
Garcinia	portoricensis	"Rheedia acuminata, Rheedia madruno, Rheedia portoricensis"	Clusiaceae	Theales	Dilleniidae	Palo de cruz	GAPO2	Shrub or small tree	Hardwood	Evergreen	Moderate		58
Garcinia	subelliptica		Clusiaceae	Theales	Dilleniidae	Common garcinia	GASU	Shrub or small tree	Hardwood	Evergreen			
Garcinia	xanthochymus		Clusiaceae	Theales	Dilleniidae	False mangosteen	GAXA	Tree	Hardwood	Evergreen			16
Gardenia	augusta	"Gardenia jasminoides, Gardenia florida"	Rubiaceae	Rubiales	Asteridae	Cape jasmine	GAAN6	Shrub	Hardwood	Evergreen	Moderate		19
Gardenia	brighamii		Rubiaceae	Rubiales	Asteridae	Forest gardenia	GABR	Shrub or small tree	Hardwood	Evergreen	Moderate		19
Gardenia	fucata		Rubiaceae	Rubiales	Asteridae	Gardenia fucata	GAFU	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	4
Gardenia	jasminoides	Gardenia augusta	Rubiaceae	Rubiales	Asteridae	Bower of beauty	TEJA	Vine	Hardwood	Evergreen	Fast	Short	20
Gardenia	mannii	Gardenia mannii var. honoluluensis	Rubiaceae	Rubiales	Asteridae	Oahu gardenia	GAMA6	Tree	Hardwood	Evergreen	Moderate		19
Gardenia	megasperma		Rubiaceae	Rubiales	Asteridae	Bush Gardenia	GAME	Shrub or small tree	Hardwood	Semi-Evergreen	Moderate	Moderate	6
Gardenia	remyi		Rubiaceae	Rubiales	Asteridae	Remy's gardenia	GARE	Tree	Hardwood	Evergreen	Moderate		19
Gardenia	taitensis	Gardenia weissichii	Rubiaceae	Rubiales	Asteridae	Tahitian gardenia	GATA	Tree	Hardwood	Evergreen	Moderate		19
Garrya	buxifolia		Garryaceae	Cornales	Rosidae	Dwarf silktassel	GABU2	Shrub	Hardwood	Evergreen	Moderate		25
Garrya	congdonii	Garrya flavescens ssp. congdonii	Garryaceae	Cornales	Rosidae	Chaparral silktassel	GACO9	Shrub or small tree	Hardwood	Evergreen	Moderate		25
Garrya	elliptica		Garryaceae	Cornales	Rosidae	Wavyleaf silktassel	GAEL	Shrub or small tree	Hardwood	Evergreen	Moderate		
Garrya	fadyenia		Garryaceae	Cornales	Rosidae	Fadyen's silktassel	GAFA5	Shrub	Hardwood	Evergreen	Moderate		25
Garrya	flavescens	"Garrya flavescens var. pallida, Garrya flavescens ssp. pallida"	Garryaceae	Cornales	Rosidae	Silktassel	GAFL	Shrub	Hardwood	Evergreen	Moderate		25
Garrya	fremontii	Garrya fremontii var. laxa	Garryaceae	Cornales	Rosidae	Silk tassle	GAFR	Shrub	Hardwood	Evergreen	Moderate		25
Garrya	ovata		Garryaceae	Cornales	Rosidae	Eggleaf silktassel	GAOV	Shrub or small tree	Hardwood	Evergreen	Moderate		25
Garrya	veatchii		Garryaceae	Cornales	Rosidae	Canyon silktassel	GAVE2	Shrub or small tree	Hardwood	Evergreen	Moderate		25
Garrya	wrightii		Garryaceae	Cornales	Rosidae	Wright's silktassel	GAWR3	Shrub	Hardwood	Evergreen	Moderate	Long	25
Gastrolobium	bilobum		Fabaceae	Fabales	Rosidae	Poison Pea	GABI	Shrub or small tree	Hardwood	Evergreen	Fast	Moderate	4
Gaussia	attenuata	Aeria attenuata	Arecaceae	Arecales	Arecidae	Llume	GAAT	Palm	Palm	Evergreen	Moderate		40
Gaylussacia	baccata	Decachaena baccata	Ericaceae	Ericales	Dilleniidae	Black huckleberry	GABA	Shrub	Hardwood	Deciduous			
Gaylussacia	frondosa	Decachaena frondosa	Ericaceae	Ericales	Dilleniidae	Blue huckleberry	GAFR2	Shrub	Hardwood	Deciduous			
Gaylussacia	mosieri	Lasiococcus mosieri	Ericaceae	Ericales	Dilleniidae	Woolly huckleberry	GAMO3	Shrub	Hardwood	Deciduous			
Gaylussacia	nana	"Gaylussacia frondosa var. nana, Decachaena nana"	Ericaceae	Ericales	Dilleniidae	Confederate huckleberry	GANA	Shrub	Hardwood	Deciduous			
Gaylussacia	tomentosa	Gaylussacia frondosa var. tomentosa	Ericaceae	Ericales	Dilleniidae	Hairytwig huckleberry	GATO5	Shrub	Hardwood	Deciduous			
Gaylussacia	ursina	Decachaena ursina	Ericaceae	Ericales	Dilleniidae	Bear huckleberry	GAUR	Shrub	Hardwood	Deciduous			
Geijera	linearifolia		Rutaceae	Sapindales	Rosidae	Sheep bush	GELI	Shrub or small tree	Hardwood	Evergreen	Moderate	Moderate	3
Geijera	parviflora		Rutaceae	Sapindales	Rosidae	Wilga; australian willow	GEPA	Tree	Hardwood	Evergreen	Fast	Short	33
Gelsemium	sempervirens	Bigonia sempervirens	Loganiaceae	Gentianales	Asteridae	Evening trumpetflower	GESE	Vine	Hardwood	Evergreen	Fast		20
geminata	geminata	"Quercus virginiana var. maritima, Quercus virginiana var. geminata"	Quercus/live	Quercus	Fagaceae	Sand live oak	QUGE2	Shrub or small tree	Hardwood	Evergreen	Moderate	Long	83
Genipa	americana	"Genipa americana var. caruto, Genipa caruto"	Rubiaceae	Rubiales	Asteridae	Jagua	GEAM	Tree	Hardwood	Deciduous			65
Genista	aetnensis		Fabaceae	Fabales	Rosidae	Mt. Etna Broom	GEAE	Shrub or small tree	Hardwood	Evergreen	Slow	Moderate	8
Genista	canariensis	"Teline canariensis, Cytisus canariensis, Cytisus x cacemosus"	Fabaceae	Fabales	Rosidae	Canary broom	GECA16	Shrub or small tree	Hardwood	Deciduous	Moderate		27
